Time,Last Pit,Air Temp,Track Temp,Wind Speed,Yellow
31560,160.45418333333333,60.60002,60.99998000000001,0.0,0
31580,160.78751666666668,60.60002,60.99998000000001,0.0,0
31600,161.12085,60.60002,60.99998000000001,0.6,0
31620,161.45418333333333,60.60002,60.99998000000001,0.6,0
31640,161.78751666666668,60.60002,60.99998000000001,0.6,0
31660,162.12085,60.60002,60.99998000000001,1.3,0
31680,162.45418333333333,60.60002,60.99998000000001,1.3,0
31700,162.78751666666668,60.60002,60.99998000000001,1.3,0
31720,163.12085,60.49994,60.99998000000001,0.6,0
31740,163.45418333333333,60.49994,60.99998000000001,0.6,0
31760,163.78751666666668,60.49994,60.99998000000001,0.6,0
31780,164.12085,60.60002,60.99998000000001,1.3,0
31800,164.45418333333333,60.60002,60.99998000000001,1.3,0
31820,164.78751666666668,60.60002,60.99998000000001,1.3,0
31840,165.12085,60.49994,60.99998000000001,1.3,0
31860,165.45418333333333,60.49994,60.99998000000001,1.3,0
31880,165.78751666666668,60.49994,60.99998000000001,1.3,0
31900,166.12085,60.49994,60.99998000000001,0.0,0
31920,166.45418333333333,60.49994,60.99998000000001,0.0,0
31940,166.78751666666668,60.49994,60.99998000000001,0.0,0
31960,167.12085,60.49994,60.99998000000001,0.0,0
31980,167.45418333333333,60.49994,60.99998000000001,0.0,0
32000,167.78751666666668,60.49994,60.99998000000001,0.0,0
32020,168.12085,60.49994,60.99998000000001,0.0,0
32040,168.45418333333333,60.49994,60.99998000000001,0.0,0
32060,168.78751666666668,60.49994,60.99998000000001,0.0,0
32080,169.12085,60.40004,60.99998000000001,0.0,0
32100,169.45418333333333,60.40004,60.99998000000001,0.0,0
32120,169.78751666666668,60.40004,60.99998000000001,0.0,0
32140,170.12085,60.49994,60.99998000000001,0.0,0
32160,170.45418333333333,60.49994,60.99998000000001,0.0,0
32180,170.78751666666668,60.49994,60.99998000000001,0.0,0
32200,171.12085,60.49994,60.99998000000001,0.0,0
32220,171.45418333333333,60.49994,60.99998000000001,0.0,0
32240,171.78751666666668,60.49994,60.99998000000001,0.0,0
32260,172.12085,60.40004,60.99998000000001,0.0,0
32280,172.45418333333333,60.40004,60.99998000000001,0.0,0
32300,172.78751666666668,60.40004,60.99998000000001,0.0,0
32320,173.12085,60.40004,60.99998000000001,0.6,0
32340,173.45418333333333,60.40004,60.99998000000001,0.6,0
32360,173.78751666666668,60.40004,60.99998000000001,0.6,0
32380,174.12085,60.40004,60.99998000000001,1.3,0
32400,174.45418333333333,60.40004,60.99998000000001,1.3,0
32420,174.78751666666668,60.40004,60.99998000000001,1.3,0
32440,175.12085,60.40004,60.99998000000001,1.9,0
32460,175.45418333333333,60.40004,60.99998000000001,1.9,0
32480,175.78751666666668,60.40004,60.99998000000001,1.9,0
32500,176.12085,60.40004,60.99998000000001,0.0,0
32520,176.45418333333333,60.40004,60.99998000000001,0.0,0
32540,176.78751666666668,60.40004,60.99998000000001,0.0,0
32560,177.12085,60.40004,60.99998000000001,0.0,0
32580,177.45418333333333,60.40004,60.99998000000001,0.0,0
32600,177.78751666666668,60.40004,60.99998000000001,0.0,0
32620,178.12085,60.29996,60.99998000000001,0.6,0
