Time,Max Concentration,Last Pit,Air Temp,Track Temp,Humidity,Pressure,Wind Speed,Yellow
24680.0,11.727078891257994,95.52498333333332,55.20002,55.99994,55,30.166178354,5.2,0
24700.0,11.419892310415511,95.85831666666668,55.20002,55.99994,55,30.166178354,5.2,0
24720.0,11.873328546308805,96.19165,55.20002,55.99994,55,30.166178354,5.2,0
24740.0,9.778911564625849,96.52498333333332,55.20002,55.99994,55,30.166178354,3.2,0
24760.0,10.20408163265306,96.85831666666668,55.20002,55.99994,55,30.166178354,3.2,0
24780.0,13.559322033898303,97.19165,55.20002,55.99994,55,30.166178354,3.2,0
24800.0,12.613875262789069,97.52498333333332,55.20002,55.99994,55,30.164111246999997,3.2,0
24820.0,12.605042016806722,97.85831666666668,55.20002,55.99994,55,30.164111246999997,3.2,0
24840.0,12.354152367879205,98.19165,55.20002,55.99994,55,30.164111246999997,3.2,0
24860.0,16.666666666666668,98.52498333333332,55.20002,55.99994,55,30.16204414,5.9,0
24880.0,10.127931769722817,98.85831666666668,55.20002,55.99994,55,30.16204414,5.9,0
24900.0,11.727078891257994,99.19165,55.20002,55.99994,55,30.16204414,5.9,0
24920.0,11.194029850746267,99.52498333333332,55.20002,55.99994,54,30.159977033,4.6,0
24940.0,11.727078891257994,99.85831666666668,55.20002,55.99994,54,30.159977033,4.6,0
24960.0,8.078231292517007,100.19165,55.20002,55.99994,54,30.159977033,4.6,0
24980.0,8.064516129032258,100.52498333333332,55.20002,55.99994,55,30.159977033,4.6,0
25000.0,9.110021023125439,100.85831666666668,55.20002,55.99994,55,30.159977033,4.6,0
25020.0,11.204481792717084,101.19165,55.20002,55.99994,55,30.159977033,4.6,0
25040.0,12.354152367879205,101.52498333333332,55.29991999999999,55.99994,54,30.158205227,5.9,0
25060.0,9.433962264150944,101.85831666666668,55.29991999999999,55.99994,54,30.158205227,5.9,0
25080.0,15.786565632646615,102.19165,55.29991999999999,55.99994,54,30.158205227,5.9,0
25100.0,15.991471215351813,102.52498333333332,55.29991999999999,55.99994,55,30.159977033,4.6,0
25120.0,13.13287615697784,102.85831666666668,55.29991999999999,55.99994,55,30.159977033,4.6,0
25140.0,11.307931948865534,103.19165,55.29991999999999,55.99994,55,30.159977033,4.6,0
25160.0,8.480948961649148,103.52498333333332,55.29991999999999,55.99994,55,30.159977033,7.2,0
25180.0,10.20408163265306,103.85831666666668,55.29991999999999,55.99994,55,30.159977033,7.2,0
25200.0,10.169491525423727,104.19165,55.29991999999999,55.99994,55,30.159977033,7.2,0
25220.0,14.015416958654521,104.52498333333332,55.4,55.99994,55,30.15909113,3.2,0
25240.0,14.015416958654521,104.85831666666668,55.4,55.99994,55,30.15909113,3.2,0
25260.0,15.406162464985995,105.19165,55.4,55.99994,55,30.15909113,3.2,0
25280.0,14.413177762525738,105.52498333333332,55.29991999999999,55.99994,55,30.15909113,3.2,0
25300.0,16.666666666666668,105.85831666666668,55.29991999999999,55.99994,55,30.15909113,3.2,0
25320.0,12.561881541457064,106.19165,55.29991999999999,55.99994,55,30.15909113,3.2,0
25340.0,14.70031153352519,106.52498333333332,55.4,55.99994,55,30.15909113,6.5,0
25360.0,11.479591836734695,106.85831666666668,55.4,55.99994,55,30.15909113,6.5,0
25380.0,10.169491525423727,107.19165,55.4,55.99994,55,30.15909113,6.5,0
25400.0,12.354152367879205,107.52498333333332,55.4,55.99994,54,30.15613812,5.9,0
25420.0,12.403730139936625,107.85831666666668,55.4,55.99994,54,30.15613812,5.9,0
